,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
20,"{""Username"":""Jingwen"", ""pronoun"":""ella"", ""message"":""Me pidieron que me uniera a un club al que quería unirme.""}","{""Username"":""Baghdad"", ""pronoun"":""ella"", ""message"":""No puedo creer que no supieras cuándo eran las elecciones.""}","{""Username"":""Sinai"", ""pronoun"":""elle"", ""message"":""Me siento inspirado por todas las personas que han logrado grandes cosas.""}","{""Username"":""Davidson"", ""pronoun"":""el"", ""message"":""Mi novio me sorprendió con un ukelele por nuestro aniversario.""}","{""Username"":""Tecla"", ""pronoun"":""el"", ""message"":""La ira me consume al recordar cómo me utilizaste para tu propio beneficio.""}","{""Username"":""Daida"", ""pronoun"":""ella"", ""message"":""Me da pavor la idea de ser víctima de un robo.""}","{""Username"":""Yonatan"", ""pronoun"":""elle"", ""message"":""Mi cuerpo está cansado de cargar con el peso de la tristeza.""}","{""Username"":""Isatou"", ""pronoun"":""ella"", ""message"":""El calor cesó y el aire se siente fresco, polvoriento y agradable.""}","{""Username"":""Eliana"", ""pronoun"":""ella"", ""message"":""La alegría es el lazo que une a las personas.""}","{""Username"":""Gilma"", ""pronoun"":""el"", ""message"":""Me irrita que las personas sean tan envidiosas y codiciosas.""}","{""Username"":""Roswitha"", ""pronoun"":""ella"", ""message"":""Sentí tan profundo asco que grité para que terminara todo.""}"
21,"{""Username"":""Anel"", ""pronoun"":""ella"", ""message"":""Lo hice en la Lista del Decano en mi universidad.""}","{""Username"":""Megumi"", ""pronoun"":""elle"", ""message"":""¡Vaya sorpresa me llevé al encontrar un billete de  euros en la calle!""}","{""Username"":""Everildo"", ""pronoun"":""elle"", ""message"":""Me siento afortunado y agradecido por todas las bendiciones en mi vida.""}","{""Username"":""Kadir"", ""pronoun"":""ella"", ""message"":""El collar que mi marido me regaló me hace sentir amada y especial.""}","{""Username"":""Hrant"", ""pronoun"":""ella"", ""message"":""@usuario #las peores quejas de ejecutivos nunca #viaje horrible del cliente""}","{""Username"":""Dorothy"", ""pronoun"":""elle"", ""message"":""Me da miedo enfrentar mis propios errores y las consecuencias que puedan traer.""}","{""Username"":""Maxi"", ""pronoun"":""el"", ""message"":""La tristeza es mi compañera constante, siempre presente en cada pensamiento y acción.""}","{""Username"":""Seneida"", ""pronoun"":""ella"", ""message"":""Disfruté de la calma del campo, alejado del bullicio de la ciudad.""}","{""Username"":""Nouhad"", ""pronoun"":""elle"", ""message"":""Disfruto mucho de los días soleados y llenos de alegría.""}","{""Username"":""Maeva"", ""pronoun"":""ella"", ""message"":""No entiendo cómo puede haber tanta maldad en el mundo.""}","{""Username"":""Baldev"", ""pronoun"":""elle"", ""message"":""Esta era una imagen tan desagradable que casi vomito de asco.""}"
22,"{""Username"":""Huma"", ""pronoun"":""el"", ""message"":""Descubrí que obtuve una calificación alta en mi examen final.""}","{""Username"":""Aliu"", ""pronoun"":""ella"", ""message"":""En realidad ? Wow, no tengo que ir a la escuela mañana.""}","{""Username"":""Arianne"", ""pronoun"":""ella"", ""message"":""Logré completar todas las tareas que me propuse hoy, me siento realmente optimista.""}","{""Username"":""Iba"", ""pronoun"":""elle"", ""message"":""Despertar junto a la mujer que he llegado a amar.""}","{""Username"":""Victoriya"", ""pronoun"":""ella"", ""message"":""Me despierta una ira incontrolable cuando alguien me miente descaradamente.""}","{""Username"":""Sergiy"", ""pronoun"":""ella"", ""message"":""Me da miedo hablar de mis emociones y abrirme a los demás.""}","{""Username"":""Adda"", ""pronoun"":""elle"", ""message"":""Mi tristeza se disfraza de sonrisas falsas para no preocupar a los demás.""}","{""Username"":""Eustolia"", ""pronoun"":""el"", ""message"":""Sentí una profunda satisfacción en la que la calma era el factor principal.""}","{""Username"":""Clotilde"", ""pronoun"":""elle"", ""message"":""Bueno, si no hay nada más, creo que lo hemos arreglado todo.""}","{""Username"":""Sunay"", ""pronoun"":""el"", ""message"":""Me irrita que las personas sean irresponsables con sus compromisos.""}","{""Username"":""Lindalva"", ""pronoun"":""elle"", ""message"":""Me produjo asco el mal olor que despedía la habitación.""}"
23,"{""Username"":""Nirmala"", ""pronoun"":""el"", ""message"":""Me alegré cuando me enteré de que ingresé a la escuela de posgrado.""}","{""Username"":""Krisztina"", ""pronoun"":""elle"", ""message"":""Me sorprendió gratamente descubrir que mi libro favorito estaba siendo adaptado al cine.""}","{""Username"":""Wilman"", ""pronoun"":""el"", ""message"":""Recientemente compré boletos de avión para unas vacaciones a las que planeo ir.""}","{""Username"":""Manu"", ""pronoun"":""elle"", ""message"":""Soy Amutha. mi familia es muy inteligente y buen trabajo siempre.""}","{""Username"":""Cecilie"", ""pronoun"":""ella"", ""message"":""No soporto que me falten al respeto delante de los demás.""}","{""Username"":""Estibalitz"", ""pronoun"":""elle"", ""message"":""Sentí un miedo paralizante al ver una sombra moverse en la oscuridad.""}","{""Username"":""Nermin"", ""pronoun"":""ella"", ""message"":""Me duele mucho recordar las palabras hirientes que me dijeron en el pasado.""}","{""Username"":""Jeison"", ""pronoun"":""el"", ""message"":""Limpia tu espíritu de la negatividad para que la calma te lleve lejos.""}","{""Username"":""Isoken"", ""pronoun"":""el"", ""message"":""Sentir el sol en mi rostro me llena de alegría y energía positiva.""}","{""Username"":""Javed"", ""pronoun"":""ella"", ""message"":""Detesto las injusticias sociales y económicas que se cometen a diario.""}","{""Username"":""Holly"", ""pronoun"":""el"", ""message"":""El sabor de las algas marinas es tan desagradable que me da asco.""}"
24,"{""Username"":""Quirino"", ""pronoun"":""elle"", ""message"":""Mi hermano menor tocó una pieza musical tan complicada que lo admiré.""}","{""Username"":""Carlita"", ""pronoun"":""elle"", ""message"":""Me sorprendió gratamente recibir el premio al mejor empleado del año.""}","{""Username"":""Bibi"", ""pronoun"":""elle"", ""message"":""Vi una serie animada de televisión basada en un videojuego que había jugado.""}","{""Username"":""Burhan"", ""pronoun"":""el"", ""message"":""Ver a mi novia después de no verla durante dos semanas.""}","{""Username"":""Ayala"", ""pronoun"":""elle"", ""message"":""Me llena de ira cuando veo corrupción en altos cargos políticos.""}","{""Username"":""Sevgin"", ""pronoun"":""ella"", ""message"":""Me causa angustia la idea de enfrentarme a mis fobias.""}","{""Username"":""Olena"", ""pronoun"":""ella"", ""message"":""No puedo evitar sentirme triste cuando pienso en lo que podría haber sido.""}","{""Username"":""Herlinda"", ""pronoun"":""ella"", ""message"":""Fijé mi mirada al horizonte para encontrar la dorada calma.""}","{""Username"":""Yadiel"", ""pronoun"":""el"", ""message"":""Siento que son perfectos, mientras que la calidad disminuyó lentamente después de eso.""}","{""Username"":""Nelba"", ""pronoun"":""ella"", ""message"":""Estoy cansado de la envidia y el odio que existe en este mundo.""}","{""Username"":""Cesareo"", ""pronoun"":""elle"", ""message"":""Me asquea ver cómo alguien deja comida podrida en la nevera.""}"
25,"{""Username"":""Cindy"", ""pronoun"":""ella"", ""message"":""Compré una pieza muy necesaria para un dispositivo que tengo.""}","{""Username"":""Chafiq"", ""pronoun"":""elle"", ""message"":""¡Me dejaste sin palabras! No puedo creer que hayas organizado esta fiesta sorpresa.""}","{""Username"":""Eleazar"", ""pronoun"":""elle"", ""message"":""Bebí un poco de cerveza que no he hecho en algunas semanas.""}","{""Username"":""Oralia"", ""pronoun"":""ella"", ""message"":""Mi hijo se levantó temprano para hacerle el desayuno a su madre.""}","{""Username"":""Greta"", ""pronoun"":""ella"", ""message"":""Me pone furioso que la gente no respete los derechos de los demás.""}","{""Username"":""Geraxane"", ""pronoun"":""elle"", ""message"":""El miedo a los perros me impide acercarme a ellos.""}","{""Username"":""Yulan"", ""pronoun"":""ella"", ""message"":""La tristeza me abruma cuando pienso en los sueños que nunca pude cumplir.""}","{""Username"":""Dabo"", ""pronoun"":""elle"", ""message"":""Liébrate de los conflictos, mantén la calma y tu respuesta será acertada.""}","{""Username"":""Texenery"", ""pronoun"":""el"", ""message"":""siento que no he sido muy productivo en los últimos seis meses""}","{""Username"":""Prisco"", ""pronoun"":""ella"", ""message"":""Me molesta que la gente no valore la importancia de la educación.""}","{""Username"":""Adelardo"", ""pronoun"":""el"", ""message"":""Vomitaba cada vez que veía algo que me daba asco.""}"
26,"{""Username"":""Koldobika"", ""pronoun"":""el"", ""message"":""Conseguí comida rápida por primera vez en mucho tiempo. Fue muy satisfactorio.""}","{""Username"":""Yashira"", ""pronoun"":""el"", ""message"":""Me sorprendió mucho saber que mi hermano mayor se va a casar.""}","{""Username"":""Albrecht"", ""pronoun"":""elle"", ""message"":""Me siento optimista sobre mi capacidad de superar cualquier obstáculo.""}","{""Username"":""Tiscar"", ""pronoun"":""el"", ""message"":""Almorcé con mi primo en Chipotle, ¡la comida y la compañía fueron fantásticas!""}","{""Username"":""Drissia"", ""pronoun"":""ella"", ""message"":""@user Eso es lo que usa Lindsey Graham para un ano............""}","{""Username"":""Graeme"", ""pronoun"":""el"", ""message"":""Me paralicé de miedo cuando vi la sombra acercarse lentamente hacia mí.""}","{""Username"":""Casildo"", ""pronoun"":""el"", ""message"":""debo decir que es una sensación maravillosa y me hace sentir tan sumisa""}","{""Username"":""Nouha"", ""pronoun"":""el"", ""message"":""Bienvenido al mundo de la calma donde puedes estar tranquillo, feliz y relajado.""}","{""Username"":""Inocencia"", ""pronoun"":""ella"", ""message"":""me siento bien y que kai puede soportar las emociones que sentirá hoy""}","{""Username"":""Beth"", ""pronoun"":""ella"", ""message"":""No puedo soportar la falta de ética y la corrupción.""}","{""Username"":""Shakir"", ""pronoun"":""el"", ""message"":""Al ver el comportamiento vergonzoso de aquel hombre me produjo un gran asco.""}"
27,"{""Username"":""Idara"", ""pronoun"":""ella"", ""message"":""Obtuve la licencia para cuatro ruedas después de mucho tiempo, me hizo feliz.""}","{""Username"":""Chedey"", ""pronoun"":""ella"", ""message"":""Me sorprendió saber que iba a ser el líder del proyecto.""}","{""Username"":""Hyusein"", ""pronoun"":""el"", ""message"":""Siempre veo el vaso medio lleno, soy optimista por naturaleza.""}","{""Username"":""Tian"", ""pronoun"":""el"", ""message"":""Mi esposo me horneó un pastel y me preparó la cena.""}","{""Username"":""Peregrina"", ""pronoun"":""el"", ""message"":""@usuario Punto verdadero. El control de armas es una mierda total.""}","{""Username"":""Waheed"", ""pronoun"":""el"", ""message"":""Me aterra pensar en la posibilidad de perder a un ser querido.""}","{""Username"":""Edvin"", ""pronoun"":""elle"", ""message"":""Encuentro que tengo mucho para bloguear cada vez que me siento desconsolado.""}","{""Username"":""Tornike"", ""pronoun"":""ella"", ""message"":""Pasar tiempo en compañía de mis mascotas, disfrutando de su serenidad.""}","{""Username"":""Aleixo"", ""pronoun"":""el"", ""message"":""De nada . ¿Vamos allí a pie? Está muy cerca.""}","{""Username"":""Minata"", ""pronoun"":""el"", ""message"":""Me molesta que siempre intenten controlar mi vida y mis decisiones.""}","{""Username"":""Aiman"", ""pronoun"":""ella"", ""message"":""La inmundicia que cubría el suelo produjo una sensación de asco.""}"
28,"{""Username"":""Sheikh"", ""pronoun"":""el"", ""message"":""Reparé mi aire acondicionado justo a tiempo para el calor del verano.""}","{""Username"":""Artemiza"", ""pronoun"":""ella"", ""message"":""Me sorprendió encontrar un billete de cien dólares en el suelo.""}","{""Username"":""Melca"", ""pronoun"":""ella"", ""message"":""Me siento optimista sobre las relaciones que he construido en mi vida.""}","{""Username"":""Gonzalo"", ""pronoun"":""elle"", ""message"":""En Afrikaburn, pude bailar con libertad y confianza con mis amigos más cercanos.""}","{""Username"":""Jiane"", ""pronoun"":""ella"", ""message"":""Siento una rabia profunda hacia aquellos que perpetúan la desigualdad.""}","{""Username"":""Abdelmounaim"", ""pronoun"":""ella"", ""message"":""Sentir un escalofrío repentino cuando camino por un cementerio me llena de temor.""}","{""Username"":""Hafssa"", ""pronoun"":""elle"", ""message"":""La tristeza se manifiesta en suspiros profundos y miradas perdidas al horizonte.""}","{""Username"":""Macoumba"", ""pronoun"":""elle"", ""message"":""Sentarme en el jardín y contemplar el fluir tranquilo de un río.""}","{""Username"":""Huc"", ""pronoun"":""el"", ""message"":""Eso será suficiente, y el período de pago me parece bien.""}","{""Username"":""Alain"", ""pronoun"":""elle"", ""message"":""Me molesta que siempre se formen embotellamientos en las horas pico.""}","{""Username"":""Sakira"", ""pronoun"":""ella"", ""message"":""Me sentí enfermo al presenciar la suciedad en las alcantarillas.""}"
29,"{""Username"":""Yeni"", ""pronoun"":""elle"", ""message"":""Encontré un poco de Cannabis que mis papas dejaron por ahí.""}","{""Username"":""Graciliano"", ""pronoun"":""elle"", ""message"":""¡Qué sorpresa tan maravillosa! Mi pareja me organizó una cena romántica sorpresa.""}","{""Username"":""Nicomeda"", ""pronoun"":""ella"", ""message"":""Estoy agradecido por todas las oportunidades que he tenido en la vida.""}","{""Username"":""Feriel"", ""pronoun"":""elle"", ""message"":""La cara de mi novia cuando le regalé un cachorro.""}","{""Username"":""Aneu"", ""pronoun"":""el"", ""message"":""Me molesta que nunca aceptes tus errores y siempre culpes a los demás.""}","{""Username"":""Quan"", ""pronoun"":""ella"", ""message"":""Me entra miedo cada vez que conduzco en una carretera con curvas pronunciadas.""}","{""Username"":""Estebana"", ""pronoun"":""ella"", ""message"":""estaba cansado de sentirme impotente y quería tomar el control de la situación""}","{""Username"":""Hecham"", ""pronoun"":""el"", ""message"":""La brisa marina me llevó a un lugar de calma y tranquilidad.""}","{""Username"":""Edgar"", ""pronoun"":""el"", ""message"":""Me siento tan alegre después de hacer ejercicio y liberar endorfinas.""}","{""Username"":""Jianyi"", ""pronoun"":""el"", ""message"":""Me hierve la sangre cuando veo cómo destruyen nuestro medio ambiente.""}","{""Username"":""Yareli"", ""pronoun"":""ella"", ""message"":""Al ver los restos de la tragedia me llené de asco.""}"
30,"{""Username"":""Faouzi"", ""pronoun"":""elle"", ""message"":""Me ascendieron en mi primer trabajo fuera de la universidad.""}","{""Username"":""Wasila"", ""pronoun"":""el"", ""message"":""Al abrir una revista, me sorprendió ver una entrevista que me habían hecho.""}","{""Username"":""Xisco"", ""pronoun"":""el"", ""message"":""Acabo de reservar un viaje a Aruba la semana pasada.""}","{""Username"":""Telesforo"", ""pronoun"":""elle"", ""message"":""Vi un divertido video de YouTube y lo compartí con amigos y familiares.""}","{""Username"":""Cuiping"", ""pronoun"":""ella"", ""message"":""@usuario Él es gay. Es un pervertido enfermo, me pone de los nervios.""}","{""Username"":""Augustina"", ""pronoun"":""el"", ""message"":""A veces me da miedo caminar solo por la calle en la noche.""}","{""Username"":""Filoftia"", ""pronoun"":""ella"", ""message"":""Cada suspiro es una expresión de la tristeza que me embarga.""}","{""Username"":""Ishak"", ""pronoun"":""elle"", ""message"":""Me envuelve una sensación de calma al contemplar el atardecer en la playa.""}","{""Username"":""Kenzo"", ""pronoun"":""ella"", ""message"":""Tener comida china gratis en el trabajo porque había demasiado para una reunión""}","{""Username"":""Edik"", ""pronoun"":""el"", ""message"":""Me molesta la falta de sinceridad y honestidad en las relaciones humanas.""}","{""Username"":""Jozsef"", ""pronoun"":""elle"", ""message"":""Empeoró mi estado cuando vi aquellas ratas enredadas en pedazos de tela.""}"
